transaction_id,complaint_id,from_account,to_account,amount,hop_number,timestamp
T000074759,C0016297,ACC000005,ACC000006,37800,3,2026-01-03T11:19:38.869981
T000074760,C0016297,ACC000006,ACC000006,53700,3,2026-01-03T11:11:56.895174
T000074761,C0016298,VICTIM_V0016298,ACC000003,130800,1,2026-01-03T10:33:51.049108
T000074762,C0016298,ACC000003,ACC000002,126300,2,2026-01-03T10:40:00.492490
T000074763,C0016299,VICTIM_V0016299,ACC000094,105700,1,2026-01-03T10:32:44.330978
T000074764,C0016299,ACC000094,ACC000090,71363,2,2026-01-03T10:43:11.022832
T000074765,C0016299,ACC000094,ACC000097,32137,2,2026-01-03T10:43:11.022832
T000074766,C0016299,ACC000090,ACC000095,70800,3,2026-01-03T10:55:07.408020
T000074767,C0016299,ACC000097,ACC000095,30900,3,2026-01-03T10:59:18.859438
T000074768,C0016300,VICTIM_V0016300,ACC000596,27900,1,2026-01-03T10:32:58.629453
T000074769,C0016300,ACC000596,ACC000595,27100,2,2026-01-03T10:51:40.463648
T000074770,C0016300,ACC000595,ACC000597,26100,3,2026-01-03T11:18:47.717160
T000074771,C0016301,VICTIM_V0016301,ACC000423,11600,1,2026-01-03T10:33:32.224154
T000074772,C0016301,ACC000423,ACC000425,9399,2,2026-01-03T10:43:58.762212
T000074773,C0016301,ACC000423,ACC000424,1801,2,2026-01-03T10:43:58.762212
T000074774,C0016301,ACC000425,ACC000425,9100,3,2026-01-03T11:03:30.409690
T000074775,C0016301,ACC000424,ACC000425,1800,3,2026-01-03T11:03:53.491937
T000074776,C0016302,VICTIM_V0016302,ACC000023,18100,1,2026-01-03T10:33:20.461456
T000074777,C0016302,ACC000023,ACC000028,9188,2,2026-01-03T10:50:04.229315
T000074778,C0016302,ACC000023,ACC000029,2203,2,2026-01-03T10:50:04.229315
T000074779,C0016302,ACC000023,ACC000025,6110,2,2026-01-03T10:50:04.229315
T000074780,C0016302,ACC000028,ACC000022,8800,3,2026-01-03T11:17:41.621339
T000074781,C0016302,ACC000029,ACC000022,2100,3,2026-01-03T11:13:47.638161
T000074782,C0016302,ACC000025,ACC000022,6000,3,2026-01-03T10:55:25.045015
T000074783,C0016302,ACC000022,ACC000027,5667,4,2026-01-03T11:03:03.419923
T000074784,C0016302,ACC000022,ACC000024,10533,4,2026-01-03T11:03:03.419923
T000074785,C0016302,ACC000027,ACC000026,5600,5,2026-01-03T11:11:44.501769
T000074786,C0016302,ACC000024,ACC000026,10400,5,2026-01-03T11:12:32.720691
T000074787,C0016302,ACC000026,ACC000029,15600,6,2026-01-03T11:31:33.153190
T000074788,C0016303,VICTIM_V0016303,ACC000080,18600,1,2026-01-03T10:33:08.746496
T000074789,C0016303,ACC000080,ACC000076,18200,2,2026-01-03T10:52:41.538036
T000074790,C0016303,ACC000076,ACC000075,3620,3,2026-01-03T11:00:43.598803
T000074791,C0016303,ACC000076,ACC000078,14080,3,2026-01-03T11:00:43.598803
T000074792,C0016303,ACC000075,ACC000069,3500,4,2026-01-03T11:11:24.145521
T000074793,C0016303,ACC000078,ACC000069,13900,4,2026-01-03T11:15:52.119687
T000074794,C0016304,VICTIM_V0016304,ACC000051,452100,1,2026-01-03T10:35:21.677597
T000074795,C0016304,ACC000051,ACC000054,434463,2,2026-01-03T11:03:00.488537
T000074796,C0016304,ACC000051,ACC000052,12237,2,2026-01-03T11:03:00.488537
T000074797,C0016304,ACC000054,ACC000050,11994,3,2026-01-03T11:13:10.707090
T000074798,C0016304,ACC000054,ACC000053,408706,3,2026-01-03T11:13:10.707090
T000074799,C0016304,ACC000052,ACC000050,6661,3,2026-01-03T11:07:32.185313
T000074800,C0016304,ACC000052,ACC000053,5339,3,2026-01-03T11:07:32.185313
T000074801,C0016304,ACC000050,ACC000054,18500,4,2026-01-03T11:27:42.100686
T000074802,C0016304,ACC000053,ACC000054,403800,4,2026-01-03T11:13:28.016919
T000074803,C0016305,VICTIM_V0016305,ACC000180,146700,1,2026-01-03T10:35:36.450894
T000074804,C0016305,ACC000180,ACC000176,68013,2,2026-01-03T10:49:23.948131
T000074805,C0016305,ACC000180,ACC000183,73287,2,2026-01-03T10:49:23.948131
T000074806,C0016305,ACC000176,ACC000187,65500,3,2026-01-03T11:06:07.974878
T000074807,C0016305,ACC000183,ACC000187,70700,3,2026-01-03T10:55:26.053521
T000074808,C0016305,ACC000187,ACC000192,134800,4,2026-01-03T11:21:53.560068
T000074809,C0016306,VICTIM_V0016306,ACC000002,87100,1,2026-01-03T10:36:52.865377
T000074810,C0016306,ACC000002,ACC000001,54153,2,2026-01-03T10:56:15.469459
T000074811,C0016306,ACC000002,ACC000003,29847,2,2026-01-03T10:56:15.469459
T000074812,C0016306,ACC000001,ACC000003,52600,3,2026-01-03T11:21:30.449786
T000074813,C0016306,ACC000003,ACC000003,81900,3,2026-01-03T11:11:15.970171
T000074814,C0016307,VICTIM_V0016307,ACC000060,1000,1,2026-01-03T10:37:24.455242
T000074815,C0016307,ACC000060,ACC000057,368,2,2026-01-03T10:59:35.476158
T000074816,C0016307,ACC000060,ACC000056,632,2,2026-01-03T10:59:35.476158
T000074817,C0016307,ACC000057,ACC000058,400,3,2026-01-03T11:14:07.416336
T000074818,C0016307,ACC000056,ACC000058,600,3,2026-01-03T11:09:22.020396
T000074819,C0016307,ACC000058,ACC000061,1000,4,2026-01-03T11:37:19.104686
T000074820,C0016308,VICTIM_V0016308,ACC000013,8300,1,2026-01-03T10:37:05.431601
T000074821,C0016308,ACC000013,ACC000014,8100,2,2026-01-03T10:42:20.908758
T000074822,C0016308,ACC000014,ACC000018,7900,3,2026-01-03T10:48:50.890398
T000074823,C0016309,VICTIM_V0016309,ACC000135,14600,1,2026-01-03T10:35:58.225541
T000074824,C0016309,ACC000135,ACC000136,14500,2,2026-01-03T10:43:48.089767
T000074825,C0016309,ACC000136,ACC000134,14300,3,2026-01-03T10:56:16.988163
T000074826,C0016310,VICTIM_V0016310,ACC000002,263000,1,2026-01-03T10:38:07.616657
T000074827,C0016310,ACC000002,ACC000003,254600,2,2026-01-03T10:42:53.779489
T000074828,C0016310,ACC000003,ACC000001,253200,3,2026-01-03T11:04:06.934991
T000074829,C0016311,VICTIM_V0016311,ACC000993,146800,1,2026-01-03T10:37:29.260200
T000074830,C0016311,ACC000993,ACC000992,142533,2,2026-01-03T10:52:01.708089
T000074831,C0016311,ACC000993,ACC000994,1167,2,2026-01-03T10:52:01.708089
T000074832,C0016311,ACC000992,ACC000994,137100,3,2026-01-03T11:07:35.482486
T000074833,C0016311,ACC000994,ACC000994,135200,3,2026-01-03T11:17:03.324271
T000074834,C0016312,VICTIM_V0016312,ACC000004,357900,1,2026-01-03T10:36:39.833904
T000074835,C0016312,ACC000004,ACC000006,355900,2,2026-01-03T10:43:49.824505
T000074836,C0016312,ACC000006,ACC000005,346400,3,2026-01-03T11:11:31.692370
T000074837,C0016313,VICTIM_V0016313,ACC000003,3600,1,2026-01-03T10:37:11.080032
T000074838,C0016313,ACC000003,ACC000002,1422,2,2026-01-03T10:45:19.430388
T000074839,C0016313,ACC000003,ACC000001,2178,2,2026-01-03T10:45:19.430388
T000074840,C0016313,ACC000002,ACC000003,1400,3,2026-01-03T10:54:17.759492
T000074841,C0016313,ACC000001,ACC000003,2200,3,2026-01-03T11:05:10.831798
T000074842,C0016314,VICTIM_V0016314,ACC000671,1900,1,2026-01-03T10:39:05.783678
T000074843,C0016314,ACC000671,ACC000673,1800,2,2026-01-03T10:45:57.398948
T000074844,C0016314,ACC000673,ACC000672,1800,3,2026-01-03T10:57:19.058750
T000074845,C0016315,VICTIM_V0016315,ACC000019,2100,1,2026-01-03T10:36:33.910813
T000074846,C0016315,ACC000019,ACC000021,932,2,2026-01-03T10:55:12.545641
T000074847,C0016315,ACC000019,ACC000020,1068,2,2026-01-03T10:55:12.545641
T000074848,C0016315,ACC000021,ACC000021,900,3,2026-01-03T11:08:13.625884
T000074849,C0016315,ACC000020,ACC000021,1100,3,2026-01-03T11:17:22.677613
T000074850,C0016316,VICTIM_V0016316,ACC000427,12600,1,2026-01-03T10:39:12.738344
T000074851,C0016316,ACC000427,ACC000426,12400,2,2026-01-03T11:03:26.589480
T000074852,C0016316,ACC000426,ACC000428,8099,3,2026-01-03T11:19:38.949338
T000074853,C0016316,ACC000426,ACC000429,4001,3,2026-01-03T11:19:38.949338
T000074854,C0016316,ACC000428,ACC000429,7800,4,2026-01-03T11:39:46.395897
T000074855,C0016316,ACC000429,ACC000429,11400,4,2026-01-03T11:33:27.387631
T000074856,C0016317,VICTIM_V0016317,ACC000112,98700,1,2026-01-03T10:36:31.174954
T000074857,C0016317,ACC000112,ACC000115,3109,2,2026-01-03T10:58:25.414628
T000074858,C0016317,ACC000112,ACC000116,82945,2,2026-01-03T10:58:25.414628
T000074859,C0016317,ACC000112,ACC000113,9746,2,2026-01-03T10:58:25.414628
T000074860,C0016317,ACC000115,ACC000114,3000,3,2026-01-03T11:11:21.940427
T000074861,C0016317,ACC000116,ACC000114,79600,3,2026-01-03T11:23:41.709712
T000074862,C0016317,ACC000113,ACC000114,9500,3,2026-01-03T11:22:05.594751
T000074863,C0016318,VICTIM_V0016318,ACC000289,1500,1,2026-01-03T10:37:15.243766
T000074864,C0016318,ACC000289,ACC000290,1500,2,2026-01-03T10:58:53.325662
T000074865,C0016319,VICTIM_V0016319,ACC000004,408300,1,2026-01-03T10:39:04.145917
T000074866,C0016319,ACC000004,ACC000005,293898,2,2026-01-03T10:56:33.225360
T000074867,C0016319,ACC000004,ACC000006,106702,2,2026-01-03T10:56:33.225360
T000074868,C0016319,ACC000005,ACC000006,291700,3,2026-01-03T11:03:59.706747
T000074869,C0016319,ACC000006,ACC000006,383300,3,2026-01-03T11:06:15.798003
T000074870,C0016320,VICTIM_V0016320,ACC000002,39800,1,2026-01-03T10:39:41.794685
T000074871,C0016320,ACC000002,ACC000001,39400,2,2026-01-03T11:07:20.350384
T000074872,C0016320,ACC000001,ACC000003,38500,3,2026-01-03T11:28:16.924804
T000074873,C0016321,VICTIM_V0016321,ACC000055,196200,1,2026-01-03T10:38:03.237755
T000074874,C0016321,ACC000055,ACC000057,94326,2,2026-01-03T10:43:40.446645
T000074875,C0016321,ACC000055,ACC000060,95174,2,2026-01-03T10:43:40.446645
T000074876,C0016321,ACC000057,ACC000059,91800,3,2026-01-03T10:50:17.423764
T000074877,C0016321,ACC000060,ACC000059,93400,3,2026-01-03T11:03:22.883860
T000074878,C0016321,ACC000059,ACC000056,181200,4,2026-01-03T11:07:53.408564
T000074879,C0016322,VICTIM_V0016322,ACC000003,337200,1,2026-01-03T10:40:53.148046
T000074880,C0016322,ACC000003,ACC000002,182598,2,2026-01-03T10:59:23.411288
T000074881,C0016322,ACC000003,ACC000001,142902,2,2026-01-03T10:59:23.411288
T000074882,C0016322,ACC000002,ACC000003,178500,3,2026-01-03T11:11:30.906503
T000074883,C0016322,ACC000001,ACC000003,141600,3,2026-01-03T11:05:50.100572
T000074884,C0016323,VICTIM_V0016323,ACC000004,19000,1,2026-01-03T10:40:56.943113
T000074885,C0016323,ACC000004,ACC000005,18500,2,2026-01-03T10:51:07.337385
T000074886,C0016323,ACC000005,ACC000006,18300,3,2026-01-03T11:07:01.510603
T000074887,C0016324,VICTIM_V0016324,ACC000002,214600,1,2026-01-03T10:37:46.496075
T000074888,C0016324,ACC000002,ACC000003,211900,2,2026-01-03T10:44:59.019223
T000074889,C0016324,ACC000003,ACC000001,208500,3,2026-01-03T10:55:30.023753
T000074890,C0016325,VICTIM_V0016325,ACC000371,1700,1,2026-01-03T10:39:47.080121
T000074891,C0016325,ACC000371,ACC000370,1657,2,2026-01-03T10:46:46.236992
T000074892,C0016325,ACC000371,ACC000372,43,2,2026-01-03T10:46:46.236992
T000074893,C0016325,ACC000370,ACC000373,1600,3,2026-01-03T11:05:42.364393
T000074894,C0016325,ACC000373,ACC000373,1600,4,2026-01-03T11:01:55.142461
T000074895,C0016326,VICTIM_V0016326,ACC000005,2300,1,2026-01-03T10:39:22.718826
T000074896,C0016326,ACC000005,ACC000006,2300,2,2026-01-03T10:56:29.707801
T000074897,C0016327,VICTIM_V0016327,ACC001807,489700,1,2026-01-03T10:41:37.262396
T000074898,C0016327,ACC001807,ACC001805,187025,2,2026-01-03T11:10:53.861144
T000074899,C0016327,ACC001807,ACC001806,283175,2,2026-01-03T11:10:53.861144
T000074900,C0016327,ACC001805,ACC001807,182600,3,2026-01-03T11:27:21.772970
T000074901,C0016327,ACC001806,ACC001807,277300,3,2026-01-03T11:15:36.852527
T000074902,C0016328,VICTIM_V0016328,ACC000003,57600,1,2026-01-03T10:42:55.383431
T000074903,C0016328,ACC000003,ACC000002,57100,2,2026-01-03T11:02:45.961202
T000074904,C0016328,ACC000002,ACC000001,55300,3,2026-01-03T11:13:05.157861
T000074905,C0016329,VICTIM_V0016329,ACC000015,25300,1,2026-01-03T10:39:50.357853
T000074906,C0016329,ACC000015,ACC000011,24500,2,2026-01-03T10:55:22.407082
T000074907,C0016329,ACC000011,ACC000008,23800,3,2026-01-03T11:11:05.386574
T000074908,C0016330,VICTIM_V0016330,ACC000002,606100,1,2026-01-03T10:39:37.456598
T000074909,C0016330,ACC000002,ACC000003,574189,2,2026-01-03T11:02:19.190133
T000074910,C0016330,ACC000002,ACC000001,11811,2,2026-01-03T11:02:19.190133
T000074911,C0016330,ACC000003,ACC000003,561900,3,2026-01-03T11:17:39.133549
T000074912,C0016330,ACC000001,ACC000003,11700,3,2026-01-03T11:28:14.948672
T000074913,C0016331,VICTIM_V0016331,ACC000021,1900,1,2026-01-03T10:41:54.793103
T000074914,C0016331,ACC000021,ACC000020,298,2,2026-01-03T10:56:34.168475
T000074915,C0016331,ACC000021,ACC000019,1602,2,2026-01-03T10:56:34.168475
T000074916,C0016331,ACC000020,ACC000021,300,3,2026-01-03T11:14:17.025944
T000074917,C0016331,ACC000019,ACC000021,1600,3,2026-01-03T11:01:30.478504
T000074918,C0016332,VICTIM_V0016332,ACC000192,3200,1,2026-01-03T10:41:48.691119
T000074919,C0016332,ACC000192,ACC000182,3200,2,2026-01-03T11:03:05.528935
T000074920,C0016332,ACC000182,ACC000186,2307,3,2026-01-03T11:24:31.926948
T000074921,C0016332,ACC000182,ACC000185,893,3,2026-01-03T11:24:31.926948
T000074922,C0016332,ACC000186,ACC000188,2300,4,2026-01-03T11:40:27.703784
T000074923,C0016332,ACC000185,ACC000188,900,4,2026-01-03T11:46:29.580363
T000074924,C0016333,VICTIM_V0016333,ACC000108,4500,1,2026-01-03T10:40:04.376625
T000074925,C0016333,ACC000108,ACC000106,4300,2,2026-01-03T10:43:12.446180
T000074926,C0016334,VICTIM_V0016334,ACC000007,111500,1,2026-01-03T10:42:48.899315
T000074927,C0016334,ACC000007,ACC000016,34207,2,2026-01-03T11:00:38.117469
T000074928,C0016334,ACC000007,ACC000012,74393,2,2026-01-03T11:00:38.117469
T000074929,C0016334,ACC000016,ACC000009,33500,3,2026-01-03T11:19:03.411917
T000074930,C0016334,ACC000012,ACC000009,73700,3,2026-01-03T11:20:16.899045
T000074931,C0016335,VICTIM_V0016335,ACC000022,42300,1,2026-01-03T10:40:44.959885
T000074932,C0016335,ACC000022,ACC000026,29463,2,2026-01-03T11:09:03.161647
T000074933,C0016335,ACC000022,ACC000029,6434,2,2026-01-03T11:09:03.161647
T000074934,C0016335,ACC000022,ACC000023,4903,2,2026-01-03T11:09:03.161647
T000074935,C0016335,ACC000026,ACC000024,29200,3,2026-01-03T11:31:20.044477
T000074936,C0016335,ACC000029,ACC000024,6200,3,2026-01-03T11:36:56.756978
T000074937,C0016335,ACC000023,ACC000024,4800,3,2026-01-03T11:22:13.214812
T000074938,C0016335,ACC000024,ACC000028,38900,4,2026-01-03T11:47:31.791234
T000074939,C0016335,ACC000028,ACC000025,37800,5,2026-01-03T11:55:32.891607
T000074940,C0016336,VICTIM_V0016336,ACC000324,920400,1,2026-01-03T10:41:16.009180
T000074941,C0016336,ACC000324,ACC000323,850131,2,2026-01-03T10:51:26.003194
T000074942,C0016336,ACC000324,ACC000325,44369,2,2026-01-03T10:51:26.003194
T000074943,C0016336,ACC000323,ACC000325,825100,3,2026-01-03T11:09:23.690063
T000074944,C0016336,ACC000325,ACC000325,863200,3,2026-01-03T11:08:57.295305
T000074945,C0016337,VICTIM_V0016337,ACC000444,158800,1,2026-01-03T10:42:11.520270
T000074946,C0016337,ACC000444,ACC000443,157600,2,2026-01-03T11:02:24.220704
T000074947,C0016337,ACC000443,ACC000446,154700,3,2026-01-03T11:13:02.959283
T000074948,C0016338,VICTIM_V0016338,ACC001838,40200,1,2026-01-03T10:42:56.882613
T000074949,C0016338,ACC001838,ACC001839,39600,2,2026-01-03T11:01:07.379332
T000074950,C0016338,ACC001839,ACC001837,39300,3,2026-01-03T11:30:13.398369
T000074951,C0016339,VICTIM_V0016339,ACC000218,202700,1,2026-01-03T10:44:53.954570
T000074952,C0016339,ACC000218,ACC000217,197200,2,2026-01-03T10:56:13.641313
T000074953,C0016339,ACC000217,ACC000219,190900,3,2026-01-03T11:11:41.903994
T000074954,C0016340,VICTIM_V0016340,ACC000480,614200,1,2026-01-03T10:41:58.675932
T000074955,C0016340,ACC000480,ACC000481,601500,2,2026-01-03T10:55:14.030448
T000074956,C0016340,ACC000481,ACC000479,586100,3,2026-01-03T11:13:16.113426
T000074957,C0016341,VICTIM_V0016341,ACC000536,64900,1,2026-01-03T10:42:37.583993
T000074958,C0016341,ACC000536,ACC000537,7183,2,2026-01-03T11:01:05.153342
T000074959,C0016341,ACC000536,ACC000538,55217,2,2026-01-03T11:01:05.153342
T000074960,C0016341,ACC000537,ACC000538,7100,3,2026-01-03T11:13:59.311174
T000074961,C0016341,ACC000538,ACC000538,61500,3,2026-01-03T11:21:14.432949
T000074962,C0016342,VICTIM_V0016342,ACC000294,40400,1,2026-01-03T10:42:31.528285
T000074963,C0016342,ACC000294,ACC000292,22049,2,2026-01-03T10:56:03.867999
T000074964,C0016342,ACC000294,ACC000295,17251,2,2026-01-03T10:56:03.867999
T000074965,C0016342,ACC000292,ACC000296,21300,3,2026-01-03T11:03:20.542693
T000074966,C0016342,ACC000295,ACC000296,16600,3,2026-01-03T11:09:46.210351
T000074967,C0016342,ACC000296,ACC000293,36700,4,2026-01-03T11:31:11.634255
T000074968,C0016343,VICTIM_V0016343,ACC000019,2220000,1,2026-01-03T10:42:55.127859
T000074969,C0016343,ACC000019,ACC000021,1464510,2,2026-01-03T10:48:52.583497
T000074970,C0016343,ACC000019,ACC000020,713890,2,2026-01-03T10:48:52.583497
T000074971,C0016343,ACC000021,ACC000021,1450000,3,2026-01-03T10:54:15.391766
T000074972,C0016343,ACC000020,ACC000021,691100,3,2026-01-03T10:55:03.682440
T000074973,C0016344,VICTIM_V0016344,ACC000079,11800,1,2026-01-03T10:43:56.744370
T000074974,C0016344,ACC000079,ACC000070,11700,2,2026-01-03T10:52:23.685023
T000074975,C0016344,ACC000070,ACC000065,11500,3,2026-01-03T11:05:03.220036
T000074976,C0016345,VICTIM_V0016345,ACC000030,33300,1,2026-01-03T10:44:42.947363
T000074977,C0016345,ACC000030,ACC000031,2318,2,2026-01-03T11:05:21.576817
T000074978,C0016345,ACC000030,ACC000032,30382,2,2026-01-03T11:05:21.576817
T000074979,C0016345,ACC000031,ACC000032,2300,3,2026-01-03T11:18:08.012179
T000074980,C0016345,ACC000032,ACC000032,31900,3,2026-01-03T11:34:59.030833
T000074981,C0016346,VICTIM_V0016346,ACC000003,2220000,1,2026-01-03T10:42:13.924716
T000074982,C0016346,ACC000003,ACC000001,2140300,2,2026-01-03T10:56:03.594389
T000074983,C0016346,ACC000001,ACC000002,2127200,3,2026-01-03T11:20:18.598985
T000074984,C0016347,VICTIM_V0016347,ACC000325,13200,1,2026-01-03T10:43:49.489722
T000074985,C0016347,ACC000325,ACC000324,13100,2,2026-01-03T10:56:30.001970
T000074986,C0016347,ACC000324,ACC000323,12600,3,2026-01-03T11:14:23.077385
T000074987,C0016348,VICTIM_V0016348,ACC000028,9600,1,2026-01-03T10:45:34.706668
T000074988,C0016348,ACC000028,ACC000027,9400,2,2026-01-03T11:08:59.930441
T000074989,C0016348,ACC000027,ACC000023,9100,3,2026-01-03T11:16:10.370196
T000074990,C0016348,ACC000023,ACC000022,8800,4,2026-01-03T11:20:50.083318
T000074991,C0016349,VICTIM_V0016349,ACC000267,1147200,1,2026-01-03T10:46:06.355714
T000074992,C0016349,ACC000267,ACC000268,1113100,2,2026-01-03T11:05:43.803407
T000074993,C0016349,ACC000268,ACC000270,1099800,3,2026-01-03T11:15:35.319999
T000074994,C0016350,VICTIM_V0016350,ACC000043,855100,1,2026-01-03T10:46:19.596759
T000074995,C0016350,ACC000043,ACC000048,593054,2,2026-01-03T11:06:18.610312
T000074996,C0016350,ACC000043,ACC000049,255346,2,2026-01-03T11:06:18.610312
T000074997,C0016350,ACC000048,ACC000046,570100,3,2026-01-03T11:11:00.658701
T000074998,C0016350,ACC000049,ACC000046,253600,3,2026-01-03T11:20:35.000246
T000074999,C0016351,VICTIM_V0016351,ACC000173,1856500,1,2026-01-03T10:44:41.033133
T000075000,C0016351,ACC000173,ACC000174,1794900,2,2026-01-03T11:13:07.228473
T000075001,C0016351,ACC000174,ACC000175,1757600,3,2026-01-03T11:39:37.141169
T000075002,C0016352,VICTIM_V0016352,ACC000009,17500,1,2026-01-03T10:45:09.712071
T000075003,C0016352,ACC000009,ACC000007,6021,2,2026-01-03T10:48:57.931444
T000075004,C0016352,ACC000009,ACC000008,11279,2,2026-01-03T10:48:57.931444
T000075005,C0016352,ACC000007,ACC000017,5800,3,2026-01-03T11:14:54.392029
T000075006,C0016352,ACC000008,ACC000017,11200,3,2026-01-03T11:03:33.847133
T000075007,C0016352,ACC000017,ACC000010,16600,4,2026-01-03T11:16:33.603070
T000075008,C0016353,VICTIM_V0016353,ACC000013,6100,1,2026-01-03T10:46:58.525428
T000075009,C0016353,ACC000013,ACC000009,839,2,2026-01-03T10:58:23.939704
T000075010,C0016353,ACC000013,ACC000018,1543,2,2026-01-03T10:58:23.939704
T000075011,C0016353,ACC000013,ACC000017,3619,2,2026-01-03T10:58:23.939704
T000075012,C0016353,ACC000009,ACC000012,800,3,2026-01-03T11:12:43.774028
T000075013,C0016353,ACC000018,ACC000012,1500,3,2026-01-03T11:22:34.540139
T000075014,C0016353,ACC000017,ACC000012,3600,3,2026-01-03T11:21:35.105560
T000075015,C0016353,ACC000012,ACC000011,5800,4,2026-01-03T11:44:14.510100
T000075016,C0016354,VICTIM_V0016354,ACC000049,291600,1,2026-01-03T10:46:18.590654
T000075017,C0016354,ACC000049,ACC000041,101773,2,2026-01-03T10:56:37.202793
T000075018,C0016354,ACC000049,ACC000047,39267,2,2026-01-03T10:56:37.202793
T000075019,C0016354,ACC000049,ACC000043,146960,2,2026-01-03T10:56:37.202793
T000075020,C0016354,ACC000041,ACC000045,99600,3,2026-01-03T11:14:11.405991
T000075021,C0016354,ACC000047,ACC000045,38800,3,2026-01-03T11:12:26.768968
T000075022,C0016354,ACC000043,ACC000045,142400,3,2026-01-03T11:21:33.403692
T000075023,C0016355,VICTIM_V0016355,ACC000134,21500,1,2026-01-03T10:45:44.954319
T000075024,C0016355,ACC000134,ACC000135,21100,2,2026-01-03T10:50:33.423394
T000075025,C0016355,ACC000135,ACC000136,20900,3,2026-01-03T11:06:49.127373
T000075026,C0016356,VICTIM_V0016356,ACC000014,37200,1,2026-01-03T10:46:09.779032
T000075027,C0016356,ACC000014,ACC000015,37000,2,2026-01-03T11:01:31.150906
T000075028,C0016356,ACC000015,ACC000017,12070,3,2026-01-03T11:08:57.217358
T000075029,C0016356,ACC000015,ACC000011,13773,3,2026-01-03T11:08:57.217358
T000075030,C0016356,ACC000015,ACC000007,9757,3,2026-01-03T11:08:57.217358
T000075031,C0016356,ACC000017,ACC000016,11800,4,2026-01-03T11:25:51.105371
T000075032,C0016356,ACC000011,ACC000016,13500,4,2026-01-03T11:34:51.684798
T000075033,C0016356,ACC000007,ACC000016,9700,4,2026-01-03T11:30:24.909020
